X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.180207356808,34.0407141673444,62982,211,,Municipal Services,Public Internet Access,,,LA County Library - Anthony Quinn Library,3965 E Cesar Chavez Ave,,Los Angeles,CA,"<br />
Monday: 11 am - 8 pm<br />
Tuesday: 11 am - 8 pm <br />
Wednesday: 10 am - 6 pm <br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",323.264.7715,https://lacountylibrary.org/anthony-quinn-library/,,,70488,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90063,http://egis3.lacounty.gov/lms/?p=70488,publish,34.0407142,-118.1802073,,2019/01/09 16:16:32+00,,6507075.85613447,1837246.00918348
-118.079085316005,33.8605959976599,62985,211,,Municipal Services,Public Internet Access,,,LA County Library - Artesia Library,18722 Clarkdale Ave,,Artesia,CA,"<br />
Monday: Closed<br />
Tuesday: 12 - 8 pm<br />
Wednesday: 12 - 8 pm<br />
Thursday: 10 am - 6 pm<br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",562.865.6614,https://lacountylibrary.org/artesia-library/,,,70489,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90701,http://egis3.lacounty.gov/lms/?p=70489,publish,33.86059603,-118.07908526,,2019/01/09 16:14:11+00,,6537659.57515064,1771657.56391706
-118.327314155473,33.3430740784329,62989,211,,Municipal Services,Public Internet Access,,,LA County Library - Avalon Library,215 Sumner Ave,,Avalon,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 6 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 10 am - 6 pm<br />
Sunday: Closed <br />",310.510.1050,https://lacountylibrary.org/avalon-library/,,,70490,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90704,http://egis3.lacounty.gov/lms/?p=70490,publish,33.34307411,-118.3273141,,2019/01/09 16:11:42+00,,6461682.67723598,1583464.12993723
-117.965423657178,34.0880617469658,62993,211,,Municipal Services,Public Internet Access,,,LA County Library - Baldwin Park Library,4181 Baldwin Park Blvd,,Baldwin Park,CA,"<br />
Monday: Closed<br />
Tuesday: 11 am - 8 pm<br />
Wednesday: 11 am - 8 pm<br />
Thursday: 11 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",626.962.6947,https://lacountylibrary.org/baldwin-park-library/,,,70491,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",91706,http://egis3.lacounty.gov/lms/?p=70491,publish,34.08806178,-117.9654236,,2019/01/09 16:03:50+00,,6572139.45533772,1854429.57028873
-118.150554656912,33.9671380672768,62995,211,,Municipal Services,Public Internet Access,,,LA County Library - Bell Gardens Library,7110 Garfield Ave,,Bell Gardens,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 7 pm<br />
Wednesday: 10 am - 7 pm<br />
Thursday: 10 am to 7 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",562.927.1309,https://lacountylibrary.org/bell-gardens-library/,,,70492,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90201,http://egis3.lacounty.gov/lms/?p=70492,publish,33.9671381,-118.1505546,,2019/01/09 16:00:30+00,,6516019.14106938,1810455.41217422
-118.188763556155,33.9782621172943,62997,211,,Municipal Services,Public Internet Access,,,LA County Library - Bell Library,4411 Gage Ave,,Bell,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",323.560.2149,https://lacountylibrary.org/bell-library/,,,70493,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90201,http://egis3.lacounty.gov/lms/?p=70493,publish,33.97826215,-118.1887635,,2019/01/09 15:56:07+00,,6504441.04709964,1814523.23704381
-118.276353555918,33.8320391368174,63000,211,,Municipal Services,Public Internet Access,,,LA County Library - Carson Library,151 E Carson St,,Carson,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 10 am - 6 pm <br />
Saturday: 9 am - 5 pm <br />
Sunday: 1 pm - 5 pm<br />",310.830.0901,https://lacountylibrary.org/carson-library/,,,70494,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90745,http://egis3.lacounty.gov/lms/?p=70494,publish,33.83203917,-118.2763535,,2019/01/09 15:53:15+00,,6477739.28390221,1761370.92536965
-118.626333156471,34.4945875460397,63004,211,,Municipal Services,Public Internet Access,,,LA County Library - Castaic Library,27971 Sloan Canyon Rd,,Castaic,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm <br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 5 pm <br />
Saturday: 10 am - 5 pm<br />
Sunday: Closed <br />",661.257.7410,https://lacountylibrary.org/castaic-library/,,,70495,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",91384,http://egis3.lacounty.gov/lms/?p=70495,publish,34.49458758,-118.6263331,,2019/01/09 15:50:08+00,,6372950.70968714,2002958.26535673
-117.853606657754,34.1063506868299,63006,211,,Municipal Services,Public Internet Access,,,LA County Library - Charter Oak Library,20540 E Arrow Hwy,Suite K,Covina,CA,"<br />
Monday: 11 am - 8 pm<br />
Tuesday: 11 am - 8 pm<br />
Wednesday: 11 am -  8 pm <br />
Thursday: 10 am - 6 pm<br />
Friday: 10 am - 6 pm <br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed",626.339.2151,https://lacountylibrary.org/charter-oak-library/,,,70496,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",91724,http://egis3.lacounty.gov/lms/?p=70496,publish,34.10635072,-117.8536066,,2019/01/09 15:43:47+00,,6605985.97294639,1861115.7308009
-118.120147756032,33.9935973769783,63008,211,,Municipal Services,Public Internet Access,,,LA County Library - Chet Holifield Library,1060 Greenwood Ave,,Montebello,CA,"<br />
Monday: 11 am - 7 pm<br />
Tuesday: 11 am - 7 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm<br />
Friday: Closed<br />
Saturday: Closed<br />
Sunday: Closed<br /> ",323.728.0421,https://lacountylibrary.org/chet-holifield-library/,,,70497,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"">LACountyLibrary.org</a>.",90640,http://egis3.lacounty.gov/lms/?p=70497,publish,33.99359741,-118.1201477,,2019/01/09 15:44:23+00,,6525250.63048039,1820072.08880697
-118.178290255991,34.0557108571562,63012,211,,Municipal Services,Public Internet Access,,,LA County Library - City Terrace Library,4025 City Terrace Dr,,Los Angeles,CA,"<br />
Monday: 10 am - 6 pm<br />
Tuesday: 10 am - 6 pm<br />
Wednesday: 11 am - 8 pm<br />
Thursday: 11 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",323.261.0295,https://lacountylibrary.org/city-terrace-library/,,,70498,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"">LACountyLibrary.org</a>.",90063,http://egis3.lacounty.gov/lms/?p=70498,publish,34.05571089,-118.1782902,,2019/01/09 15:46:02+00,,6507666.32837872,1842702.5530604
-117.716001257956,34.095921047354,63014,211,,Municipal Services,Public Internet Access,,,LA County Library - Claremont Library,208 N Harvard Ave,,Claremont,CA,"<br />
Monday: 10 am - 7 pm<br />
Tuesday: 10 am - 7 pm<br />
Wednesday: 10 am - 7 pm<br />
Thursday: 10 am - 7 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 pm - 5 pm <br />",909.621.4902,https://lacountylibrary.org/claremont-library/,,,70499,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",91711,http://egis3.lacounty.gov/lms/?p=70499,publish,34.09592108,-117.7160012,,2019/01/10 11:39:01+00,,6647651.98902364,1857409.38683565
-118.121903356907,33.8821538169473,63018,211,,Municipal Services,Public Internet Access,,,LA County Library - Clifton M. Brakensiek Library,9945 E Flower St,,Bellflower,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",562.925.5543,https://lacountylibrary.org/clifton-m-brakensiek-library/,,,70500,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90706,http://egis3.lacounty.gov/lms/?p=70500,publish,33.88215385,-118.1219033,,2019/01/10 11:41:55+00,,6524669.28157747,1779515.97110048
-118.225697956622,33.8955406273273,63022,211,,Municipal Services,Public Internet Access,,,LA County Library - Compton Library,240 W Compton Blvd,,Compton,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",310.637.0202,https://lacountylibrary.org/compton-library/,,,70501,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90220,http://egis3.lacounty.gov/lms/?p=70501,publish,33.89554066,-118.2256979,,2019/01/10 11:43:37+00,,6493175.70611331,1784442.20927948
